StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific ID,Gender Q,Age Q,Income Q,Deceased of Cancer Q,Previous Donation Q,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q8_1,GROUP
2022-03-30 20:39:54,2022-03-30 20:41:03,IP Address,108.24.166.89,100,68,True,2022-03-30 20:41:03,R_aY5UnPUPc0HA5u9,,,,,39.884002685546875,-74.97209930419921875,anonymous,EN,5e8ba701c2bb4d085e04cd58,Female,60 and above,"Above $150,000",Yes,Yes,,,,,27.6,28.587,36.153,2,7,TREAT_POS
2022-03-30 20:40:50,2022-03-30 20:41:17,IP Address,71.211.181.246,100,27,True,2022-03-30 20:41:17,R_2YVsH7vmS59aS99,,,,,39.7501068115234375,-104.995697021484375,anonymous,EN,5b06efd1732c5d000154de23,Female,50-59,"$50,000-$99,999",No,Yes,,,,,,,,,5,CONTROL
2022-03-30 20:39:47,2022-03-30 20:41:29,IP Address,76.87.149.23,100,101,True,2022-03-30 20:41:30,R_b1Tc8LcoXQsWzE5,,,,,34.0756988525390625,-118.31610107421875,anonymous,EN,60cdbe2390c033540fad1177,Male,40-49,"$100,000-$150,000",No,Yes,4.997,22.373,58.902,2,,,,,10,TREAT_NEG
2022-03-30 20:40:23,2022-03-30 20:41:30,IP Address,174.248.197.12,100,66,True,2022-03-30 20:41:30,R_PMQYucUiMuzbpVD,,,,,33.49169921875,-111.98370361328125,anonymous,EN,60fd06b8d55f77f2df001cab,Female,30-39,"$20,000-$49,999",No,Yes,,,,,2.622,24.122,38.878,3,7,TREAT_POS
2022-03-30 20:41:03,2022-03-30 20:41:33,IP Address,47.42.145.0,100,30,True,2022-03-30 20:41:33,R_x4625KBJdRiq2Nr,,,,,46.2292022705078125,-119.170501708984375,anonymous,EN,6029038db8882e7e820f10c6,Male,40-49,"$50,000-$99,999",Yes,Yes,,,,,,,,,3,CONTROL
2022-03-30 20:40:26,2022-03-30 20:41:53,IP Address,47.152.218.219,100,86,True,2022-03-30 20:41:53,R_1g8zMk6B3MX1Jcm,,,,,33.8838043212890625,-118.1260986328125,anonymous,EN,613e2422fe4dd09d869b2944,Female,50-59,"$50,000-$99,999",Yes,Yes,9.649,46.323,47.488,10,,,,,9,TREAT_NEG
2022-03-30 20:40:48,2022-03-30 20:42:11,IP Address,24.7.158.103,100,82,True,2022-03-30 20:42:11,R_2dzFVQpTejxcSPo,,,,,38.5442047119140625,-121.7252044677734375,anonymous,EN,61026cadb23cf6dca7e0c12e,Female,20-29,"$20,000-$49,999",No,No,,,,,0,0,49.384,0,7,TREAT_POS
2022-03-30 20:39:44,2022-03-30 20:42:13,IP Address,67.86.42.146,100,149,True,2022-03-30 20:42:13,R_24hZclIfpqN6jL8,,,,,41.0287017822265625,-74.6428985595703125,anonymous,EN,6108a7ef4e7f19c6f346924b,Female,20-29,"$100,000-$150,000",No,Yes,80.97,80.97,104.013,1,,,,,1,TREAT_NEG
2022-03-30 20:41:58,2022-03-30 20:42:30,IP Address,47.137.206.63,100,31,True,2022-03-30 20:42:30,R_2WZGEr80c6XxxQH,,,,,33.8307952880859375,-118.1125030517578125,anonymous,EN,6170ca1921209ae902c51db7,Female,40-49,"$100,000-$150,000",No,Yes,,,,,,,,,1,CONTROL
2022-03-30 20:41:43,2022-03-30 20:42:42,IP Address,73.241.240.123,100,59,True,2022-03-30 20:42:42,R_332QNhU0In2OMU5,,,,,37.928497314453125,-121.6880950927734375,anonymous,EN,61251fec7300233c5d9c5f3a,Female,30-39,"$20,000-$49,999",No,No,,,,,4.519,23.722,31.477,5,0,TREAT_POS
2022-03-30 20:42:01,2022-03-30 20:42:54,IP Address,172.248.41.44,100,53,True,2022-03-30 20:42:55,R_3sntcI7VBqkLiNb,,,,,34.0137939453125,-118.44049835205078125,anonymous,EN,60bdb2fcc5a616acf05dc877,Female,30-39,"$20,000-$49,999",No,Yes,19.114,28.53,31.063,5,,,,,10,TREAT_NEG
2022-03-30 20:41:15,2022-03-30 20:42:59,IP Address,66.229.20.164,100,103,True,2022-03-30 20:42:59,R_3067EKORpZQNify,,,,,25.9842987060546875,-80.21489715576171875,anonymous,EN,5d9264f527fdac00158fd876,Female,20-29,"$50,000-$99,999",No,Yes,,,,,6.612,6.612,73.976,1,8,TREAT_POS
2022-03-30 20:42:30,2022-03-30 20:43:01,IP Address,73.47.137.176,100,30,True,2022-03-30 20:43:01,R_2OPF1i6yYxns54C,,,,,44.4828948974609375,-73.22530364990234375,anonymous,EN,605770450751207a2cb288a9,Female,20-29,"Under $20,000",Yes,Yes,,,,,,,,,1,CONTROL
2022-03-30 20:42:23,2022-03-30 20:43:17,IP Address,174.107.183.251,100,54,True,2022-03-30 20:43:17,R_2ZZSXjeyJmHd0Ox,,,,,34.1230926513671875,-79.689300537109375,anonymous,EN,60fceb63bd7ca52152c7362c,Female,20-29,"Under $20,000",Yes,Yes,0,0,32.756,0,,,,,10,TREAT_NEG
2022-03-30 20:42:16,2022-03-30 20:43:18,IP Address,136.35.223.236,100,61,True,2022-03-30 20:43:18,R_3LiMVbAGdn0CbnU,,,,,39.2140045166015625,-94.7191009521484375,anonymous,EN,5d851419d126db0001cf0396,Female,40-49,"$20,000-$49,999",Yes,Yes,,,,,21.1,36.835,44.247,2,8,TREAT_POS
2022-03-30 20:41:32,2022-03-30 20:43:18,IP Address,173.172.55.127,100,106,True,2022-03-30 20:43:19,R_10uYLlCLbPRgXst,,,,,33.104705810546875,-96.0926971435546875,anonymous,EN,5dd396e15a40f2398c38e0e7,Female,50-59,"Under $20,000",Yes,Yes,6.002,63.851,65.411,3,,,,,4,TREAT_NEG
2022-03-30 20:42:49,2022-03-30 20:43:30,IP Address,166.182.84.105,100,41,True,2022-03-30 20:43:33,R_3FPW54SwIh5O2be,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,6107c3c34aec7850786b6d62,Female,20-29,"Under $20,000",No,No,,,,,,,,,5,CONTROL
2022-03-30 20:43:43,2022-03-30 20:44:00,IP Address,24.10.10.202,100,17,True,2022-03-30 20:44:01,R_1dzbfGH6AVXSpmr,,,,,38.468902587890625,-121.34400177001953125,anonymous,EN,5815369b94ecc900010b014e,Female,30-39,"$20,000-$49,999",No,Yes,,,,,,,,,5,CONTROL
2022-03-30 20:42:52,2022-03-30 20:44:10,IP Address,66.26.209.228,100,77,True,2022-03-30 20:44:10,R_1JPAOyB6xQ0jVoh,,,,,35.193603515625,-80.68650054931640625,anonymous,EN,5dacf17a6f11e500163e3bc4,Female,30-39,"$20,000-$49,999",No,Yes,,,,,8.421,34.321,35.07,9,6,TREAT_POS
2022-03-30 20:43:34,2022-03-30 20:44:10,IP Address,75.65.127.189,100,36,True,2022-03-30 20:44:11,R_2aypXkLVdIyhBVm,,,,,32.440093994140625,-88.6782989501953125,anonymous,EN,60ffb88d42082e5010091dc0,Female,20-29,"$20,000-$49,999",No,Yes,,,,,,,,,9,CONTROL
2022-03-30 20:43:08,2022-03-30 20:44:14,IP Address,173.27.85.198,100,65,True,2022-03-30 20:44:14,R_10xwUH8ZH5a5N4W,,,,,39.0767059326171875,-122.78730010986328125,anonymous,EN,6011d7d9f9361d1b2455fed8,Male,30-39,"$20,000-$49,999",Yes,Yes,0,0,31.919,0,,,,,7,TREAT_NEG
2022-03-30 20:43:21,2022-03-30 20:44:17,IP Address,73.102.196.86,100,56,True,2022-03-30 20:44:17,R_xEH4YRrJiytiCbL,,,,,39.2317962646484375,-85.888397216796875,anonymous,EN,60fee1a0234ddea6fd998ba0,Female,20-29,"$20,000-$49,999",Yes,No,0,0,31.744,0,,,,,10,TREAT_NEG
2022-03-30 20:43:28,2022-03-30 20:44:28,IP Address,97.103.140.18,100,60,True,2022-03-30 20:44:29,R_33qkUH6ceE01Cfq,,,,,28.1403961181640625,-80.651397705078125,anonymous,EN,60fda2252557994ece9c4cc9,Female,20-29,"$50,000-$99,999",Yes,Yes,,,,,6.239,20.918,30.763,5,8,TREAT_POS
2022-03-30 20:44:03,2022-03-30 20:44:43,IP Address,173.184.222.77,100,39,True,2022-03-30 20:44:43,R_3yfv82UAZ28ay77,,,,,34.782806396484375,-84.933197021484375,anonymous,EN,5ac5374da3ba7a0001b4a75f,Male,40-49,"$20,000-$49,999",Yes,Yes,,,,,,,,,7,CONTROL
2022-03-30 20:43:51,2022-03-30 20:44:43,IP Address,71.82.122.143,100,51,True,2022-03-30 20:44:43,R_pKwzjj4cvIDIELv,,,,,42.6240997314453125,-88.6266021728515625,anonymous,EN,60ec54c58f88686dadb1a0c9,Male,30-39,"$100,000-$150,000",Yes,Yes,31.583,31.583,32.042,1,,,,,5,TREAT_NEG
2022-03-30 20:44:13,2022-03-30 20:45:01,IP Address,72.240.163.53,100,48,True,2022-03-30 20:45:02,R_2Ys1fISiiOiI2Rf,,,,,41.539794921875,-83.5894012451171875,anonymous,EN,6093ee33a9c33e59d651e83c,Male,Under 20,"$20,000-$49,999",Yes,Yes,,,,,,,,,8,CONTROL
2022-03-30 20:43:41,2022-03-30 20:45:04,IP Address,72.92.241.40,100,83,True,2022-03-30 20:45:05,R_xgz5If6a6jyByIF,,,,,41.7816009521484375,-71.38970184326171875,anonymous,EN,5ec5880e02a64c5b4102561f,Male,30-39,"$100,000-$150,000",No,Yes,,,,,0,0,53.414,0,7,TREAT_POS
2022-03-30 20:44:15,2022-03-30 20:45:09,IP Address,24.143.16.196,100,54,True,2022-03-30 20:45:09,R_2cedEJELxc5Cs5o,,,,,35.4647064208984375,-96.32869720458984375,anonymous,EN,60b6b4d12a9854d3385bc768,Male,20-29,"$20,000-$49,999",No,Yes,,,,,0,0,32.285,0,6,TREAT_POS
2022-03-30 20:44:51,2022-03-30 20:45:10,IP Address,24.211.169.30,100,19,True,2022-03-30 20:45:10,R_SVpomitjnldGoc9,,,,,36.2960052490234375,-76.243499755859375,anonymous,EN,58bc85538c2fd60001b97365,Female,30-39,"$20,000-$49,999",Yes,Yes,,,,,,,,,10,CONTROL
2022-03-30 20:44:45,2022-03-30 20:45:13,IP Address,76.26.172.197,100,27,True,2022-03-30 20:45:13,R_85I7ki6ntkh9o09,,,,,27.4474945068359375,-80.35810089111328125,anonymous,EN,5b9bca2b948c2c0001fb01e0,Male,30-39,"Under $20,000",No,Yes,,,,,,,,,7,CONTROL
2022-03-30 20:43:48,2022-03-30 20:45:18,IP Address,71.51.219.174,100,90,True,2022-03-30 20:45:19,R_2WBczGCkdb8UDir,,,,,37.680694580078125,-92.65830230712890625,anonymous,EN,5ddbd6e518beb6b1e1de0326,Male,60 and above,"$20,000-$49,999",Yes,Yes,,,,,0,0,57.027,0,4,TREAT_POS
2022-03-30 20:43:48,2022-03-30 20:45:24,IP Address,108.192.101.190,100,95,True,2022-03-30 20:45:24,R_3gXkZ5PQZQGbaA5,,,,,37.42449951171875,-122.2960052490234375,anonymous,EN,5c6f97ffd8ae4f000192fe18,Male,50-59,"Under $20,000",No,Yes,0,0,55.188,0,,,,,5,TREAT_NEG
2022-03-30 20:43:51,2022-03-30 20:45:26,IP Address,70.106.250.29,100,95,True,2022-03-30 20:45:26,R_CjNqCQxbSKneSqd,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,614e8713ba7000ac40031538,Female,40-49,"Above $150,000",No,Yes,0,0,34.588,0,,,,,8,TREAT_NEG
2022-03-30 20:44:53,2022-03-30 20:45:27,IP Address,108.69.83.60,100,34,True,2022-03-30 20:45:27,R_dcdU6hnAFsiWkgN,,,,,42.0106964111328125,-87.66570281982421875,anonymous,EN,5b4983840753d30001db8ab3,Female,30-39,"$20,000-$49,999",No,Yes,,,,,,,,,5,CONTROL
2022-03-30 20:45:04,2022-03-30 20:45:28,IP Address,76.178.61.71,100,24,True,2022-03-30 20:45:28,R_6QNyNxy7nQ5O0c9,,,,,32.7093048095703125,-114.49050140380859375,anonymous,EN,5ee3a34e16ad19048aef74f6,Male,30-39,"$50,000-$99,999",No,No,,,,,,,,,0,CONTROL
2022-03-30 20:44:23,2022-03-30 20:45:39,IP Address,69.132.57.8,100,75,True,2022-03-30 20:45:39,R_suogGenAUbvD0xr,,,,,35.50390625,-80.63379669189453125,anonymous,EN,5a2111b5bf56cc000176feb5,Female,30-39,"$50,000-$99,999",No,Yes,,,,,4.115,35.177,38.314,6,6,TREAT_POS
2022-03-30 20:44:35,2022-03-30 20:45:59,IP Address,96.245.70.104,100,83,True,2022-03-30 20:45:59,R_1mEjnJgvCaxt9Ag,,,,,40.262603759765625,-75.6150970458984375,anonymous,EN,6151060fb7d28e7eb5e29921,Male,30-39,"$20,000-$49,999",Yes,Yes,,,,,16.409,16.409,33.466,1,7,TREAT_POS
2022-03-30 20:45:08,2022-03-30 20:46:01,IP Address,73.92.35.164,100,53,True,2022-03-30 20:46:02,R_9QYn9vDZob7zdjH,,,,,37.3083038330078125,-121.96429443359375,anonymous,EN,5bf5f40635087500014257fe,Female,30-39,"Above $150,000",No,No,0,0,31.725,0,,,,,0,TREAT_NEG
2022-03-30 20:45:36,2022-03-30 20:46:05,IP Address,96.58.110.13,100,29,True,2022-03-30 20:46:05,R_2CrmhADYmJPD0BT,,,,,28.0406036376953125,-82.39510345458984375,anonymous,EN,5feccdbdc92395ec2cc2a4a0,Male,20-29,"$50,000-$99,999",No,Yes,,,,,,,,,7,CONTROL
2022-03-30 20:44:26,2022-03-30 20:46:07,IP Address,174.204.79.14,100,100,True,2022-03-30 20:46:07,R_31NqYy2BzJpU1b0,,,,,47.6858978271484375,-122.29940032958984375,anonymous,EN,6236b4bbba54868117e88e77,Male,40-49,"$50,000-$99,999",No,Yes,,,,,6.893,42.047,42.765,5,7,TREAT_POS
2022-03-30 20:45:18,2022-03-30 20:46:12,IP Address,72.49.128.59,100,54,True,2022-03-30 20:46:12,R_2UW6NMgM3qKz3iZ,,,,,39.4346923828125,-84.62079620361328125,anonymous,EN,60fead69abf917bc996542b8,Female,20-29,"$50,000-$99,999",Yes,Yes,0,0,31.123,0,,,,,9,TREAT_NEG
2022-03-30 20:45:52,2022-03-30 20:46:19,IP Address,66.41.192.201,100,26,True,2022-03-30 20:46:19,R_qzvergUiu9PKa0F,,,,,44.900604248046875,-92.92749786376953125,anonymous,EN,5e2b15e9bc554916acefa1a0,Female,40-49,"Above $150,000",Yes,Yes,,,,,,,,,7,CONTROL
2022-03-30 20:45:35,2022-03-30 20:46:31,IP Address,70.233.184.172,100,55,True,2022-03-30 20:46:31,R_VPw1QCEaBGqf6Ol,,,,,38.089599609375,-85.84909820556640625,anonymous,EN,601788262b36e52d6e473c7f,Female,30-39,"$50,000-$99,999",No,Yes,17.84,17.84,32.838,1,,,,,6,TREAT_NEG
2022-03-30 20:45:49,2022-03-30 20:46:44,IP Address,35.146.136.2,100,55,True,2022-03-30 20:46:44,R_2QnV9VAuFCMwSvH,,,,,31.853302001953125,-106.43810272216796875,anonymous,EN,5db25a62299961000fc5628d,Female,30-39,"$50,000-$99,999",No,Yes,,,,,4.272,29.404,33.886,5,10,TREAT_POS
2022-03-30 20:44:24,2022-03-30 20:46:47,IP Address,107.77.223.109,100,142,True,2022-03-30 20:46:47,R_2w16v59sd4fEZqs,,,,,40.7263031005859375,-73.9817962646484375,anonymous,EN,6039b3699649cf4b48cd3d12,Female,Under 20,"Above $150,000",Yes,Yes,0,0,90.644,0,,,,,9,TREAT_NEG
2022-03-30 20:46:08,2022-03-30 20:46:57,IP Address,72.226.86.31,100,48,True,2022-03-30 20:46:57,R_3FXup5g4fiS4LTL,,,,,40.757904052734375,-73.933197021484375,anonymous,EN,5eab89102e910016bb0b5414,Female,20-29,"$50,000-$99,999",No,Yes,0,0,31.685,0,,,,,3,TREAT_NEG
2022-03-30 20:46:50,2022-03-30 20:47:20,IP Address,50.225.254.201,100,30,True,2022-03-30 20:47:21,R_1fg7dea04BSWy1d,,,,,41.8639984130859375,-88.06710052490234375,anonymous,EN,5f8b90a4b237f91824a88aeb,Female,40-49,"$50,000-$99,999",No,Yes,,,,,,,,,10,CONTROL
2022-03-30 20:46:24,2022-03-30 20:47:31,IP Address,99.85.81.103,100,67,True,2022-03-30 20:47:32,R_3CAQsRBfZg46Uuy,,,,,28.206207275390625,-80.68740081787109375,anonymous,EN,6100df69ad8fd833f5e0b523,Female,20-29,"$100,000-$150,000",No,Yes,,,,,0,0,31.138,0,9,TREAT_POS
2022-03-30 20:47:21,2022-03-30 20:47:52,IP Address,74.71.170.214,100,31,True,2022-03-30 20:47:53,R_1qX0Yob5RlG2iTe,,,,,40.8003997802734375,-73.95040130615234375,anonymous,EN,61391e597dbe122a2dffb914,Female,20-29,"$20,000-$49,999",Yes,No,,,,,,,,,1,CONTROL
2022-03-30 20:46:56,2022-03-30 20:47:56,IP Address,98.14.195.23,100,59,True,2022-03-30 20:47:57,R_vUBYT4GNeLHIjnz,,,,,40.763702392578125,-73.769500732421875,anonymous,EN,5cffe60f6846ae00019d35ef,Male,30-39,"$50,000-$99,999",No,Yes,0,0,31.412,0,,,,,9,TREAT_NEG
2022-03-30 20:47:02,2022-03-30 20:48:01,IP Address,96.38.10.65,100,58,True,2022-03-30 20:48:01,R_3lG20Jjix5Dr2p2,,,,,36.122802734375,-88.50689697265625,anonymous,EN,5c58e01e6f4ec5000164c35a,Female,20-29,"$20,000-$49,999",No,No,,,,,0,0,31.582,0,10,TREAT_POS
2022-03-30 20:46:21,2022-03-30 20:48:02,IP Address,148.59.175.201,100,100,True,2022-03-30 20:48:02,R_1DGCeeFuntENfFm,,,,,35.106292724609375,-114.592498779296875,anonymous,EN,622a42c21de0c55ba18a2acb,Female,60 and above,"$50,000-$99,999",Yes,Yes,0,0,37.859,0,,,,,0,TREAT_NEG
2022-03-30 20:45:45,2022-03-30 20:48:24,IP Address,172.58.56.114,100,159,True,2022-03-30 20:48:24,R_3qNIdud3w6uGAlw,,,,,39.738800048828125,-104.9868011474609375,anonymous,EN,614de785b8b89e4aba599f03,Female,30-39,"$100,000-$150,000",Yes,Yes,,,,,0,0,132.251,0,10,TREAT_POS
2022-03-30 20:47:27,2022-03-30 20:48:36,IP Address,98.38.55.237,100,69,True,2022-03-30 20:48:37,R_2wTFsQ1m3TfuX1k,,,,,39.6887969970703125,-105.15599822998046875,anonymous,EN,60197dd14bb8ca09a27e5c3b,Female,50-59,"$50,000-$99,999",No,Yes,,,,,,,,,1,CONTROL
2022-03-30 20:47:53,2022-03-30 20:48:53,IP Address,72.194.83.75,100,60,True,2022-03-30 20:48:53,R_2wypWuD9CH6O1UX,,,,,33.5157012939453125,-117.71089935302734375,anonymous,EN,5e3af6ddf361d8303ac4780e,Female,20-29,"Above $150,000",No,Yes,0,0,32.186,0,,,,,5,TREAT_NEG
2022-03-30 20:48:31,2022-03-30 20:49:04,IP Address,98.149.190.194,100,32,True,2022-03-30 20:49:04,R_22nxikuzICNOvxy,,,,,34.153106689453125,-118.429595947265625,anonymous,EN,60b7bd1261064cdcb586b22f,Female,30-39,"$100,000-$150,000",No,Yes,,,,,,,,,10,CONTROL
2022-03-30 20:45:11,2022-03-30 20:49:24,IP Address,174.203.74.126,100,252,True,2022-03-30 20:49:24,R_3ffRc64vcYdWTR9,,,,,29.96270751953125,-90.067596435546875,anonymous,EN,5f03b9bb0207bf5ee50faf41,Female,40-49,"$50,000-$99,999",Yes,Yes,,,,,3.651,157.361,162.281,6,10,TREAT_POS
2022-03-30 20:49:00,2022-03-30 20:49:36,IP Address,65.189.50.87,100,35,True,2022-03-30 20:49:36,R_25z8rdUDSEXz2QN,,,,,39.8025970458984375,-84.01540374755859375,anonymous,EN,,Female,60 and above,"$20,000-$49,999",Yes,Yes,,,,,,,,,4,CONTROL
2022-03-30 20:49:15,2022-03-30 20:49:37,IP Address,172.58.163.42,100,21,True,2022-03-30 20:49:37,R_1j97du5f4v7ciVL,,,,,41.923004150390625,-87.7530975341796875,anonymous,EN,607adde86872360e1d814dbc,Male,30-39,"Above $150,000",No,Yes,,,,,,,,,3,CONTROL
2022-03-30 20:48:33,2022-03-30 20:49:44,IP Address,73.55.5.13,100,71,True,2022-03-30 20:49:45,R_3V4UYogtScrK8vf,,,,,27.2400054931640625,-82.47550201416015625,anonymous,EN,5b3e57b3c2e381000175e656,Male,60 and above,"Under $20,000",Yes,Yes,,,,,0,0,31.463,0,10,TREAT_POS
2022-03-30 20:48:45,2022-03-30 20:49:51,IP Address,98.233.59.130,100,65,True,2022-03-30 20:49:51,R_2qaDHiLI16aYF68,,,,,39.602996826171875,-77.0290985107421875,anonymous,EN,60fd0aa1b7fab4c6243f854c,Female,20-29,"$100,000-$150,000",Yes,No,,,,,0,0,39.585,0,9,TREAT_POS
2022-03-30 20:49:34,2022-03-30 20:50:00,IP Address,108.16.240.143,100,25,True,2022-03-30 20:50:00,R_Zxhb2mj48QorMPL,,,,,39.7006988525390625,-75.7418975830078125,anonymous,EN,5f4a72e2c3368e4e4eccd39a,Female,40-49,"$50,000-$99,999",Yes,Yes,,,,,,,,,6,CONTROL
2022-03-30 20:48:53,2022-03-30 20:50:04,IP Address,64.121.162.80,100,70,True,2022-03-30 20:50:04,R_10AVTGBsF2tFiw2,,,,,40.656097412109375,-75.2335968017578125,anonymous,EN,601dcf9ab1f1531f2ed26281,Male,30-39,"$50,000-$99,999",Yes,Yes,0.914,27.228,43.458,9,,,,,6,TREAT_NEG
2022-03-30 20:49:05,2022-03-30 20:50:06,IP Address,68.84.71.173,100,60,True,2022-03-30 20:50:06,R_1dNf9bdi7ATxBHK,,,,,39.6732025146484375,-75.71209716796875,anonymous,EN,6111b8b600b79655a5381437,Female,30-39,"$100,000-$150,000",No,Yes,1.851,35.769,38.456,8,,,,,7,TREAT_NEG
2022-03-30 20:49:13,2022-03-30 20:50:23,IP Address,73.173.103.253,100,69,True,2022-03-30 20:50:24,R_1f7yeTZkbKBruCr,,,,,39.21240234375,-76.87760162353515625,anonymous,EN,5b18248744127b00013f90ce,Male,20-29,"Above $150,000",No,Yes,,,,,6.188,6.188,30.922,1,2,TREAT_POS
2022-03-30 20:48:21,2022-03-30 20:50:33,IP Address,104.230.25.89,100,132,True,2022-03-30 20:50:33,R_r7S9acy8aiGmxUJ,,,,,41.246307373046875,-81.83100128173828125,anonymous,EN,615170652e506c1cdef806c0,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,0,0,100.498,0,0,TREAT_POS
2022-03-30 20:50:11,2022-03-30 20:50:35,IP Address,47.160.141.94,100,23,True,2022-03-30 20:50:35,R_3Ht5g0U6P7TIiqT,,,,,29.5182952880859375,-95.0977020263671875,anonymous,EN,62029779ef1cb18a1337c0f7,Male,20-29,"$50,000-$99,999",No,Yes,,,,,,,,,10,CONTROL
2022-03-30 20:50:04,2022-03-30 20:50:40,IP Address,65.36.121.88,100,36,True,2022-03-30 20:50:40,R_57QXiV7U5n0nQJj,,,,,30.32000732421875,-97.73780059814453125,anonymous,EN,5bad4be8b712f30001b87947,Male,30-39,"$50,000-$99,999",No,Yes,,,,,,,,,7,CONTROL
2022-03-30 20:49:00,2022-03-30 20:50:51,IP Address,72.193.205.80,100,111,True,2022-03-30 20:50:52,R_PYe7n6GcPCI9OtH,,,,,36.0088043212890625,-115.21779632568359375,anonymous,EN,6110e3c83a75a17d00003ed7,Non-binary / third gender,20-29,"Under $20,000",No,Yes,0,0,77.381,0,,,,,5,TREAT_NEG
2022-03-30 20:49:42,2022-03-30 20:50:57,IP Address,73.253.142.38,100,74,True,2022-03-30 20:50:57,R_2YtVIo40kviM1Gu,,,,,41.8578033447265625,-72.6591033935546875,anonymous,EN,5a188836087f2e0001eaf744,Female,30-39,"$20,000-$49,999",Yes,Yes,,,,,0,0,53.219,0,4,TREAT_POS
2022-03-30 20:49:10,2022-03-30 20:50:59,IP Address,50.4.192.145,100,108,True,2022-03-30 20:50:59,R_2TZbGolzUDO54f6,,,,,42.553802490234375,-82.9185028076171875,anonymous,EN,616605480ce403a085780f12,Female,20-29,"$100,000-$150,000",No,No,,,,,1.949,32.992,34.821,12,1,TREAT_POS
2022-03-30 20:50:03,2022-03-30 20:51:31,IP Address,166.181.84.224,100,88,True,2022-03-30 20:51:32,R_3hxvh7llLRj565M,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,5fbe0983bb675f29dde28b82,Male,60 and above,"$20,000-$49,999",Yes,Yes,,,,,,,,,8,CONTROL
2022-03-30 20:50:30,2022-03-30 20:51:34,IP Address,73.121.62.192,100,63,True,2022-03-30 20:51:34,R_2uP0LXsdSwPYuKh,,,,,36.93829345703125,-82.61879730224609375,anonymous,EN,5b2967ce0ec82d0001d25e4e,Female,30-39,"$50,000-$99,999",Yes,Yes,1.331,23.346,31.957,4,,,,,2,TREAT_NEG
2022-03-30 20:50:33,2022-03-30 20:51:35,IP Address,174.84.116.2,100,61,True,2022-03-30 20:51:35,R_22MvGADDgFcx1kO,,,,,43.605499267578125,-84.77960205078125,anonymous,EN,60ee29a0f2895a811be852c3,Male,30-39,"Under $20,000",No,Yes,2.855,26.786,31.353,6,,,,,9,TREAT_NEG
2022-03-30 20:50:41,2022-03-30 20:51:55,IP Address,76.100.252.200,100,74,True,2022-03-30 20:51:56,R_2V2xs78yJCXeo9H,,,,,38.932403564453125,-77.027099609375,anonymous,EN,5dd85584e2dcbd80078ad6a3,Female,40-49,"$20,000-$49,999",No,Yes,,,,,0,0,31.224,0,9,TREAT_POS
2022-03-30 20:49:02,2022-03-30 20:52:09,IP Address,23.125.94.233,100,187,True,2022-03-30 20:52:09,R_2EyFkTAS4ApuRrA,,,,,31.2324981689453125,-82.37640380859375,anonymous,EN,5cbdc6f1214b1a0015ccfbab,Female,30-39,"Under $20,000",Yes,Yes,1.351,125.67,137.649,5,,,,,10,TREAT_NEG
2022-03-30 20:51:06,2022-03-30 20:52:14,IP Address,99.63.5.3,100,67,True,2022-03-30 20:52:14,R_Q4EWeAZnqn1HKg1,,,,,38.6663970947265625,-90.32199859619140625,anonymous,EN,61140fbc763ecf6f2de71183,Female,20-29,"$20,000-$49,999",No,Yes,0,0,38.983,0,,,,,6,TREAT_NEG
2022-03-30 20:51:48,2022-03-30 20:52:14,IP Address,172.58.131.183,100,26,True,2022-03-30 20:52:15,R_27vZ7Ieb1FYibEM,,,,,47.490203857421875,-122.3003997802734375,anonymous,EN,5f13b237c08bc13e4ef2e760,Female,30-39,"$20,000-$49,999",Yes,Yes,,,,,,,,,3,CONTROL
2022-03-30 20:51:35,2022-03-30 20:52:16,IP Address,69.251.111.112,100,40,True,2022-03-30 20:52:16,R_D2jIiLfGHNZ3lbr,,,,,38.528106689453125,-76.98419952392578125,anonymous,EN,608f2b2239ba31bad6a074f7,Female,60 and above,"$20,000-$49,999",Yes,Yes,,,,,,,,,10,CONTROL
2022-03-30 20:50:56,2022-03-30 20:52:21,IP Address,172.58.104.237,100,85,True,2022-03-30 20:52:21,R_2TFxLWeMLIQIYhG,,,,,35.4199981689453125,-97.55609893798828125,anonymous,EN,6045442ad74c0a65efeca077,Female,30-39,"$20,000-$49,999",Yes,Yes,2.318,43.315,52.675,6,,,,,10,TREAT_NEG
2022-03-30 20:50:59,2022-03-30 20:52:39,IP Address,99.177.123.79,100,99,True,2022-03-30 20:52:39,R_WoFgOTG87LvcPOp,,,,,41.318695068359375,-81.8318023681640625,anonymous,EN,5c4783b51d1ad90001228d05,Female,30-39,"$50,000-$99,999",Yes,Yes,,,,,0,0,69.016,0,7,TREAT_POS
